pay_dt_quarter,consume_large_area_name,good_mid_class_merged,order_fst,order_re,order_wake,members,amt,qty,orders,tag_price_avg,tag_price_std,tag_price_min,tag_price_p10,tag_price_p25,tag_price_p50,tag_price_p75,tag_price_p90,tag_price_max,barg_price_avg,barg_price_std
2022Q1,可隆-西北,连衣裙,22,26,6,57,75113.79,70,54,1503.97,221.02,1084.04,1227.7,1360.31,1503.97,1647.63,1780.24,1968.11,1206.64,184.95
2022Q1,可隆-西北,短裤,89,101,19,184,125256.27,256,209,646.99,138.33,384.16,474.07,557.07,646.99,736.9,819.9,937.48,514.63,101.23
2022Q1,可隆-电商,防水夹克,348,516,86,790,4090283.23,1558,950,3292.4,893.45,1594.85,2175.59,2711.66,3292.4,3873.15,4409.22,5168.65,2433.38,585.79
2022Q1,可隆-电商,卫衣,521,493,68,978,1799647.76,1971,1082,1254.87,357.0,576.58,808.62,1022.82,1254.87,1486.92,1701.12,2004.57,923.11,150.07
2022Q1,可隆-电商,长袖T恤,323,428,106,812,947272.9,1420,857,1136.05,166.23,820.22,928.27,1028.01,1136.05,1244.1,1343.84,1485.13,656.46,95.78
2022Q1,可隆-电商,三合一夹克,275,245,104,530,3169178.9,1108,624,3313.86,981.35,1449.29,2087.16,2675.98,3313.86,3951.73,4540.55,5374.7,2807.62,474.29
2022Q1,可隆-电商,POLO,284,354,86,609,841571.67,1279,724,824.31,193.66,456.34,582.23,698.43,824.31,950.19,1066.39,1231.0,657.72,157.3
2022Q1,可隆-电商,短袖T恤,187,666,146,1061,945085.27,1559,999,751.85,211.75,349.52,487.16,614.21,751.85,889.49,1016.54,1196.53,611.68,162.77
2022Q1,可隆-电商,长裤,532,594,131,1125,1304892.65,1554,1257,1397.2,426.45,586.95,864.14,1120.01,1397.2,1674.39,1930.26,2292.74,809.28,224.55
2022Q1,可隆-电商,衬衫,184,216,95,376,572036.78,698,495,1122.17,316.23,521.33,726.88,916.62,1122.17,1327.72,1517.46,1786.26,808.14,146.47
2022Q1,可隆-电商,针织夹克,130,156,46,297,463975.17,407,332,1579.0,228.01,1145.78,1293.99,1430.8,1579.0,1727.21,1864.02,2057.82,1182.93,183.62
2022Q1,可隆-电商,羽绒服,190,279,95,532,2380564.93,946,564,3425.59,1062.37,1407.09,2097.63,2735.05,3425.59,4116.12,4753.54,5656.55,2534.37,324.76
2022Q1,可隆-电商,鞋,115,269,42,437,1217197.78,695,426,2107.78,305.4,1527.51,1726.03,1909.27,2107.78,2306.29,2489.53,2749.12,1918.01,524.31
2022Q1,可隆-电商,马夹,157,233,12,340,1101327.71,776,402,1822.46,546.47,784.18,1139.38,1467.26,1822.46,2177.67,2505.54,2970.04,1350.05,337.35
2022Q1,可隆-电商,软壳夹克,182,191,49,419,1143888.84,665,422,2463.42,438.78,1629.73,1914.94,2178.21,2463.42,2748.63,3011.9,3384.86,1669.52,224.38
2022Q1,可隆-电商,配件,164,238,99,383,205522.35,786,501,384.45,97.48,199.23,262.6,321.08,384.45,447.81,506.3,589.16,260.52,68.04
2022Q1,可隆-电商,抓绒夹克,171,270,29,436,820182.64,814,470,1490.64,278.64,961.23,1142.34,1309.53,1490.64,1671.76,1838.95,2075.79,1050.66,151.89
2022Q1,可隆-电商,防风夹克,503,613,81,962,2761686.79,1670,1197,2275.37,407.27,1501.55,1766.28,2010.64,2275.37,2540.1,2784.46,3130.64,1695.39,390.32
2022Q1,可隆-电商,其他,63,111,19,148,95594.76,323,193,346.17,56.88,238.1,275.07,309.2,346.17,383.14,417.27,465.62,312.04,72.07
2022Q1,可隆-电商,棉服,131,235,31,396,1171777.2,604,397,2582.44,706.87,1239.38,1698.85,2122.97,2582.44,3041.9,3466.03,4066.87,2033.33,321.12
2022Q1,可隆-电商,连衣裙,41,64,15,124,259992.0,227,120,1651.13,388.28,913.41,1165.79,1398.75,1651.13,1903.51,2136.48,2466.52,1228.04,265.65
2022Q1,可隆-电商,短裤,200,193,56,555,456541.19,608,449,870.76,192.53,504.95,630.1,745.61,870.76,995.9,1111.42,1275.06,711.44,105.96
2022Q1,可隆-新疆,防水夹克,123,316,60,420,1352388.22,743,499,2666.58,447.37,1816.57,2107.36,2375.78,2666.58,2957.37,3225.8,3606.06,1850.46,500.68
2022Q1,可隆-新疆,卫衣,89,114,32,212,242046.81,345,235,1209.97,278.34,681.13,862.05,1029.05,1209.97,1390.9,1557.9,1794.49,685.24,165.13
2022Q1,可隆-新疆,长袖T恤,83,273,15,312,370802.84,575,371,913.78,290.81,361.24,550.27,724.76,913.78,1102.81,1277.3,1524.49,624.14,127.5
2022Q1,可隆-新疆,三合一夹克,41,125,30,148,1027088.47,329,196,3867.5,1227.59,1535.08,2333.01,3069.56,3867.5,4665.43,5401.98,6445.43,2993.07,830.9
2022Q1,可隆-新疆,POLO,93,92,26,212,261452.33,345,211,1031.04,220.12,612.8,755.88,887.96,1031.04,1174.12,1306.19,1493.3,749.6,179.81
2022Q1,可隆-新疆,短袖T恤,97,160,35,229,136509.05,365,292,670.38,160.7,365.05,469.5,565.92,670.38,774.83,871.25,1007.85,373.39,46.07
2022Q1,可隆-新疆,长裤,110,182,43,302,523250.99,564,335,1407.73,412.16,624.63,892.53,1139.83,1407.73,1675.63,1922.93,2273.26,935.64,135.54
2022Q1,可隆-新疆,衬衫,60,68,11,103,199645.31,244,139,1128.7,341.66,479.54,701.62,906.62,1128.7,1350.78,1555.77,1846.19,826.86,171.92
2022Q1,可隆-新疆,针织夹克,69,69,15,144,156710.97,201,153,1311.09,296.18,748.35,940.87,1118.57,1311.09,1503.6,1681.31,1933.06,752.21,133.55
2022Q1,可隆-新疆,羽绒服,63,55,25,132,465808.71,225,143,2949.44,825.24,1381.48,1917.89,2413.03,2949.44,3485.85,3981.0,4682.46,2186.54,545.94
2022Q1,可隆-新疆,鞋,103,99,20,224,330823.65,248,222,2147.25,460.6,1272.11,1571.5,1847.86,2147.25,2446.64,2723.0,3114.51,1446.11,214.41
2022Q1,可隆-新疆,马夹,36,54,17,87,205375.01,163,107,2005.87,556.31,948.87,1310.47,1644.26,2005.87,2367.47,2701.26,3174.13,1257.93,346.22
2022Q1,可隆-新疆,软壳夹克,108,183,48,276,450363.01,339,339,2878.53,699.29,1549.89,2004.42,2424.0,2878.53,3333.07,3752.64,4347.03,1370.73,198.17
2022Q1,可隆-新疆,配件,29,54,16,112,44602.6,176,99,417.92,113.66,201.97,275.84,344.04,417.92,491.79,559.99,656.6,261.03,46.74
2022Q1,可隆-新疆,抓绒夹克,38,103,16,153,359211.41,284,157,1493.43,438.04,661.16,945.89,1208.71,1493.43,1778.16,2040.98,2413.32,1266.94,201.03
2022Q1,可隆-新疆,防风夹克,49,104,22,179,250465.72,195,175,2317.99,466.27,1432.08,1735.15,2014.91,2317.99,2621.06,2900.83,3297.16,1334.63,175.37
2022Q1,可隆-新疆,其他,28,36,9,81,21213.86,104,73,305.81,95.27,124.8,186.72,243.89,305.81,367.74,424.9,505.88,195.12,43.73
2022Q1,可隆-新疆,棉服,54,71,13,124,430475.7,207,138,2708.32,447.31,1858.43,2149.19,2417.57,2708.32,2999.08,3267.46,3647.68,2055.1,391.64
2022Q1,可隆-新疆,连衣裙,22,32,7,52,107337.21,115,61,1319.05,187.94,961.97,1084.13,1196.89,1319.05,1441.21,1553.97,1713.72,1030.96,164.67
2022Q1,可隆-新疆,短裤,63,81,16,139,128695.76,240,160,761.99,153.98,469.44,569.52,661.91,761.99,862.08,954.46,1085.34,530.97,99.51
2022Q1,可隆-青海,防水夹克,57,61,20,117,592904.38,241,138,3225.31,818.66,1669.85,2201.98,2693.18,3225.31,3757.43,4248.63,4944.49,2423.37,651.08
2022Q1,可隆-青海,卫衣,71,116,19,170,278822.27,330,206,1048.28,232.14,607.21,758.1,897.39,1048.28,1199.18,1338.46,1535.78,848.91,216.32
2022Q1,可隆-青海,长袖T恤,50,94,34,143,207771.14,276,178,1028.81,160.83,723.23,827.77,924.27,1028.81,1133.35,1229.84,1366.55,753.85,141.56
2022Q1,可隆-青海,三合一夹克,38,52,9,85,347897.79,152,99,3695.95,1086.55,1631.49,2337.75,2989.69,3695.95,4402.21,5054.14,5977.71,2225.9,405.97
2022Q1,可隆-青海,POLO,59,50,12,97,134095.78,178,121,990.03,170.92,665.29,776.39,878.94,990.03,1101.13,1203.68,1348.96,771.18,175.81
2022Q1,可隆-青海,短袖T恤,96,84,31,149,129919.86,295,211,665.67,118.81,439.92,517.15,588.44,665.67,742.9,814.18,915.18,426.33,112.56
2022Q1,可隆-青海,长裤,56,62,9,97,280503.45,269,127,1394.52,347.48,734.31,960.17,1168.66,1394.52,1620.39,1828.88,2124.24,1069.11,249.81
2022Q1,可隆-青海,衬衫,17,36,12,55,83910.02,106,65,1069.41,152.44,779.78,878.86,970.32,1069.41,1168.49,1259.95,1389.52,755.18,202.71
2022Q1,可隆-青海,针织夹克,20,32,4,64,75415.91,84,56,1457.37,305.07,877.74,1076.03,1259.08,1457.37,1655.67,1838.71,2098.02,899.36,156.71
2022Q1,可隆-青海,羽绒服,33,35,11,80,382530.94,125,79,3931.26,926.71,2170.51,2772.87,3328.9,3931.26,4533.62,5089.65,5877.35,3074.9,523.76
2022Q1,可隆-青海,鞋,50,58,18,108,391475.56,216,126,2218.73,681.73,923.43,1366.56,1775.6,2218.73,2661.86,3070.9,3650.37,1736.77,234.63
2022Q1,可隆-青海,马夹,33,46,4,79,189755.81,141,83,1852.18,544.97,816.72,1170.96,1497.94,1852.18,2206.41,2533.39,2996.62,1257.69,170.62
2022Q1,可隆-青海,软壳夹克,68,74,23,129,498877.28,262,165,2714.52,512.12,1741.48,2074.36,2381.64,2714.52,3047.4,3354.67,3789.98,1898.16,499.21
2022Q1,可隆-青海,配件,42,44,12,95,52342.04,153,98,418.94,101.32,226.44,292.29,353.08,418.94,484.8,545.59,631.71,308.11,57.35
2022Q1,可隆-青海,抓绒夹克,34,35,19,80,156941.3,142,88,1577.78,269.16,1066.37,1241.33,1402.83,1577.78,1752.74,1914.24,2143.03,1091.63,273.91
2022Q1,可隆-青海,防风夹克,77,109,22,136,481767.01,339,208,2244.59,643.89,1021.2,1439.73,1826.06,2244.59,2663.12,3049.45,3596.76,1491.44,195.09
2022Q1,可隆-青海,其他,10,14,4,27,8842.37,37,28,306.06,75.22,163.14,212.03,257.16,306.06,354.95,400.08,464.02,235.07,55.22
2022Q1,可隆-青海,棉服,26,45,6,58,368854.31,129,77,3057.9,939.8,1272.29,1883.16,2447.04,3057.9,3668.77,4232.65,5031.48,2506.8,680.84
2022Q1,可隆-青海,连衣裙,3,7,1,10,16042.17,14,11,1545.23,235.01,1098.71,1251.47,1392.47,1545.23,1697.99,1838.99,2038.75,1118.96,141.21
2022Q1,可隆-青海,短裤,27,17,6,56,33221.1,67,50,691.55,136.67,431.88,520.71,602.72,691.55,780.39,862.39,978.56,498.88,89.27
2022Q1,可隆-线下山,防水夹克,209,228,39,471,1363822.16,741,476,3249.83,821.72,1688.55,2222.67,2715.71,3249.83,3783.95,4276.98,4975.44,1857.26,338.22
2022Q1,可隆-线下山,卫衣,92,150,31,235,408633.23,456,273,1316.73,372.45,609.07,851.17,1074.64,1316.73,1558.83,1782.3,2098.88,917.04,118.66
2022Q1,可隆-线下山,长袖T恤,168,151,60,285,432283.55,722,379,829.82,192.01,465.01,589.81,705.02,829.82,954.62,1069.83,1233.03,598.39,141.07
2022Q1,可隆-线下山,三合一夹克,58,79,13,129,588699.94,209,150,3784.33,677.12,2497.79,2937.92,3344.2,3784.33,4224.46,4630.73,5206.29,2795.65,720.31
2022Q1,可隆-线下山,POLO,117,141,22,289,298525.51,523,280,898.55,249.4,424.69,586.8,736.44,898.55,1060.66,1210.3,1422.29,571.91,86.91
2022Q1,可隆-线下山,短袖T恤,149,135,27,326,265066.35,541,311,793.67,117.28,570.84,647.07,717.44,793.67,869.91,940.28,1039.97,532.05,64.26
2022Q1,可隆-线下山,长裤,149,295,59,404,506610.88,540,503,1475.61,321.1,865.51,1074.23,1266.89,1475.61,1684.32,1876.98,2149.92,922.85,199.06
2022Q1,可隆-线下山,衬衫,45,173,21,204,334224.19,361,239,1147.28,318.41,542.3,749.27,940.32,1147.28,1354.25,1545.3,1815.94,898.49,179.17
2022Q1,可隆-线下山,针织夹克,77,96,14,151,211234.03,324,187,1466.56,257.62,977.08,1144.53,1299.11,1466.56,1634.01,1788.58,2007.55,696.46,147.5
2022Q1,可隆-线下山,羽绒服,89,74,22,142,863009.41,297,185,3748.57,774.17,2277.66,2780.87,3245.37,3748.57,4251.78,4716.28,5374.32,2807.83,592.0
2022Q1,可隆-线下山,鞋,87,88,35,159,671066.01,308,210,2430.66,705.85,1089.54,1548.34,1971.86,2430.66,2889.46,3312.97,3912.95,1930.48,259.13
2022Q1,可隆-线下山,马夹,34,57,8,130,212468.25,145,99,1963.16,451.76,1104.82,1398.46,1669.52,1963.16,2256.8,2527.86,2911.86,1336.01,371.75
2022Q1,可隆-线下山,软壳夹克,195,185,57,326,1367989.85,682,437,2716.09,584.89,1604.8,1984.98,2335.91,2716.09,3096.27,3447.21,3944.37,2035.19,363.59
2022Q1,可隆-线下山,配件,103,104,43,191,86639.42,388,250,329.91,81.94,174.22,227.48,276.64,329.91,383.17,432.34,501.99,251.17,35.52
2022Q1,可隆-线下山,抓绒夹克,72,148,13,196,483931.32,360,233,1624.79,240.6,1167.66,1324.05,1468.41,1624.79,1781.18,1925.54,2130.05,1180.86,283.04
2022Q1,可隆-线下山,防风夹克,136,105,31,315,673977.1,411,272,2575.33,448.39,1723.4,2014.85,2283.88,2575.33,2866.79,3135.82,3516.95,1654.44,231.34
2022Q1,可隆-线下山,其他,37,36,12,74,19869.15,135,85,268.0,51.87,169.45,203.17,234.29,268.0,301.71,332.83,376.92,146.08,25.24
2022Q1,可隆-线下山,棉服,131,107,21,235,1342973.34,426,259,3560.83,836.7,1971.09,2514.95,3016.97,3560.83,4104.68,4606.71,5317.9,2985.43,390.43
2022Q1,可隆-线下山,连衣裙,20,40,8,60,99235.37,127,68,1452.12,384.13,722.27,971.95,1202.43,1452.12,1701.8,1932.28,2258.79,762.16,168.48
2022Q1,可隆-线下山,短裤,50,70,21,151,109549.48,204,141,870.48,225.96,441.16,588.03,723.61,870.48,1017.36,1152.93,1345.0,583.98,110.92
2022Q2,可隆-东北,防水夹克,164,464,109,803,2145488.46,1188,737,2944.41,626.48,1754.1,2161.31,2537.2,2944.41,3351.62,3727.51,4260.02,1846.77,393.87
2022Q2,可隆-东北,卫衣,257,369,119,626,693966.77,1051,745,1106.48,259.95,612.58,781.54,937.51,1106.48,1275.44,1431.41,1652.37,650.83,169.01
2022Q2,可隆-东北,长袖T恤,151,248,90,536,487200.52,617,489,989.91,198.92,611.96,741.26,860.61,989.91,1119.2,1238.56,1407.64,820.18,156.98
2022Q2,可隆-东北,三合一夹克,57,163,27,181,1371018.62,361,247,4238.15,1313.6,1742.32,2596.16,3384.32,4238.15,5091.99,5880.15,6996.71,3435.88,690.01
2022Q2,可隆-东北,POLO,192,431,120,738,684339.87,1167,743,958.6,203.59,571.78,704.11,826.27,958.6,1090.94,1213.09,1386.14,616.72,79.03
2022Q2,可隆-东北,短袖T恤,256,314,95,656,839162.32,1129,665,816.04,214.57,408.36,547.83,676.57,816.04,955.52,1084.26,1266.65,757.52,206.11
2022Q2,可隆-东北,长裤,303,502,93,733,1233656.7,1243,898,1300.12,280.25,767.64,949.81,1117.96,1300.12,1482.28,1650.43,1888.65,945.4,131.52
2022Q2,可隆-东北,衬衫,64,150,15,203,198948.34,300,229,1030.43,248.74,557.82,719.5,868.74,1030.43,1192.11,1341.35,1552.79,678.1,121.31
2022Q2,可隆-东北,针织夹克,133,216,40,325,560405.86,648,389,1331.56,339.62,686.27,907.03,1110.8,1331.56,1552.31,1756.09,2044.77,962.61,221.86
2022Q2,可隆-东北,羽绒服,283,209,46,456,2116131.28,830,538,3567.5,780.06,2085.38,2592.42,3060.46,3567.5,4074.54,4542.58,5205.64,2535.97,442.16
2022Q2,可隆-东北,鞋,264,274,55,472,1785269.88,829,593,2415.95,751.36,988.36,1476.75,1927.57,2415.95,2904.34,3355.15,3993.81,2166.75,358.89
2022Q2,可隆-东北,马夹,188,197,58,343,1314207.89,730,443,2108.23,491.18,1174.98,1494.25,1788.96,2108.23,2427.5,2722.21,3139.71,1672.99,362.42
2022Q2,可隆-东北,软壳夹克,217,314,123,554,1981150.96,1119,654,2628.96,759.29,1186.3,1679.84,2135.41,2628.96,3122.5,3578.07,4223.47,1769.49,366.7
2022Q2,可隆-东北,配件,99,122,52,244,123312.52,325,273,491.56,108.21,285.95,356.29,421.22,491.56,561.9,626.83,718.81,380.76,66.06
2022Q2,可隆-东北,抓绒夹克,152,125,46,273,656121.22,510,323,1673.23,260.98,1177.37,1347.01,1503.59,1673.23,1842.87,1999.45,2221.28,1344.69,248.9
2022Q2,可隆-东北,防风夹克,270,288,88,585,1767434.04,1103,646,2390.16,598.87,1252.31,1641.57,2000.9,2390.16,2779.42,3138.74,3647.78,1627.77,255.9
2022Q2,可隆-东北,其他,36,94,17,135,32005.26,167,147,310.5,54.51,206.94,242.37,275.07,310.5,345.93,378.64,424.97,214.12,55.19
2022Q2,可隆-东北,棉服,245,281,73,448,2351575.04,1130,599,3195.86,769.78,1733.28,2233.64,2695.51,3195.86,3696.22,4158.08,4812.4,2060.3,360.17
2022Q2,可隆-东北,连衣裙,79,41,21,104,240288.36,224,141,1490.12,333.18,857.08,1073.64,1273.55,1490.12,1706.68,1906.59,2189.79,1118.33,171.65
2022Q2,可隆-东北,短裤,132,238,70,387,488153.81,712,440,853.96,231.68,413.78,564.37,703.38,853.96,1004.55,1143.56,1340.48,682.79,169.19
2022Q2,可隆-华东,防水夹克,474,728,312,1245,4872809.83,2563,1514,2736.84,577.46,1639.66,2015.01,2361.49,2736.84,3112.19,3458.67,3949.52,1790.4,376.83
2022Q2,可隆-华东,卫衣,352,509,185,919,1360591.53,1664,1046,1327.33,399.7,567.9,827.71,1067.52,1327.33,1587.13,1826.95,2166.69,860.37,112.9
2022Q2,可隆-华东,长袖T恤,152,371,95,580,453413.81,909,618,749.6,168.65,429.16,538.79,639.98,749.6,859.22,960.41,1103.76,498.99,125.17
2022Q2,可隆-华东,三合一夹克,304,543,87,684,4483743.91,1487,934,3991.33,730.34,2603.69,3078.41,3516.61,3991.33,4466.06,4904.26,5525.05,2824.23,642.3
2022Q2,可隆-华东,POLO,312,428,65,705,1083956.7,1249,805,1080.57,227.78,647.79,795.84,932.51,1080.57,1228.62,1365.29,1558.9,882.38,228.82
2022Q2,可隆-华东,短袖T恤,344,368,94,795,720027.3,1095,806,858.98,146.6,580.43,675.73,763.69,858.98,954.27,1042.23,1166.84,607.72,135.43
2022Q2,可隆-华东,长裤,503,1126,75,1281,2168366.65,2359,1704,1347.48,323.62,732.6,942.96,1137.13,1347.48,1557.84,1752.01,2027.09,907.03,183.19
2022Q2,可隆-华东,衬衫,172,349,53,521,549229.93,726,574,1058.17,318.21,453.56,660.4,851.33,1058.17,1265.01,1455.94,1726.42,771.94,92.97
2022Q2,可隆-华东,针织夹克,177,157,72,374,766798.74,669,406,1418.73,345.54,762.21,986.81,1194.13,1418.73,1643.33,1850.65,2144.36,1062.97,143.39
2022Q2,可隆-华东,羽绒服,446,382,103,722,2735695.48,1315,931,3118.69,455.11,2253.99,2549.8,2822.87,3118.69,3414.5,3687.57,4074.41,2280.67,355.89
2022Q2,可隆-华东,鞋,117,272,33,370,1259347.75,623,422,2477.03,580.9,1373.31,1750.9,2099.44,2477.03,2854.62,3203.16,3696.93,1972.58,442.74
2022Q2,可隆-华东,马夹,168,178,28,295,931207.71,668,374,1936.06,616.4,764.89,1165.56,1535.4,1936.06,2336.72,2706.56,3230.5,1366.67,199.38
2022Q2,可隆-华东,软壳夹克,335,425,132,783,2207972.04,1179,892,2566.91,421.85,1765.4,2039.6,2292.71,2566.91,2841.11,3094.22,3452.79,1862.05,258.29
2022Q2,可隆-华东,配件,144,158,63,402,151838.45,579,365,397.87,83.3,239.59,293.74,343.72,397.87,452.02,502.0,572.81,274.67,69.69
2022Q2,可隆-华东,抓绒夹克,121,272,29,303,683534.95,615,422,1696.08,472.65,798.05,1105.27,1388.86,1696.08,2003.3,2286.89,2688.64,1166.52,326.3
2022Q2,可隆-华东,防风夹克,292,507,136,905,2503331.17,1117,935,2620.21,445.01,1774.7,2063.96,2330.96,2620.21,2909.47,3176.47,3554.73,2129.73,270.89
2022Q2,可隆-华东,其他,72,86,18,191,58725.13,277,176,329.13,63.13,209.19,250.22,288.1,329.13,370.17,408.05,461.71,205.44,46.98
2022Q2,可隆-华东,棉服,189,363,32,543,1681052.39,1009,584,2758.54,496.4,1815.37,2138.03,2435.87,2758.54,3081.2,3379.04,3800.98,1832.98,352.29
2022Q2,可隆-华东,连衣裙,76,66,24,149,347698.82,252,166,1442.28,406.22,670.47,934.51,1178.24,1442.28,1706.32,1950.05,2295.33,1342.44,254.1
2022Q2,可隆-华东,短裤,191,154,36,312,415020.67,672,381,848.4,176.84,512.4,627.34,733.45,848.4,963.34,1069.45,1219.76,617.26,116.67
2022Q2,可隆-华北,防水夹克,455,352,105,877,3691253.81,1319,912,3516.91,824.89,1949.61,2485.79,2980.73,3516.91,4053.09,4548.02,5249.18,2722.26,465.06
2022Q2,可隆-华北,卫衣,261,351,115,571,862736.54,984,727,1107.6,246.32,639.59,799.7,947.49,1107.6,1267.71,1415.51,1624.88,807.11,99.47
2022Q2,可隆-华北,长袖T恤,183,313,59,509,452775.21,801,555,900.58,215.19,491.73,631.6,760.71,900.58,1040.46,1169.57,1352.48,609.86,105.29
2022Q2,可隆-华北,三合一夹克,169,401,87,528,2880841.08,883,657,4203.47,1055.82,2197.41,2883.69,3517.18,4203.47,4889.75,5523.25,6420.69,2987.4,650.2
2022Q2,可隆-华北,POLO,386,673,200,979,1272859.13,1701,1259,1023.51,170.78,699.02,810.03,912.5,1023.51,1134.52,1236.99,1382.15,728.12,203.53
2022Q2,可隆-华北,短袖T恤,372,477,166,824,760800.19,1722,1015,714.54,168.64,394.13,503.74,604.93,714.54,824.16,925.34,1068.68,454.72,103.57
2022Q2,可隆-华北,长裤,447,553,215,906,2047702.02,1942,1215,1250.14,211.26,848.75,986.07,1112.82,1250.14,1387.46,1514.21,1693.78,1057.66,241.0
2022Q2,可隆-华北,衬衫,93,209,51,339,481018.89,763,353,992.48,239.55,537.34,693.04,836.77,992.48,1148.19,1291.91,1495.53,614.75,160.51
2022Q2,可隆-华北,针织夹克,102,295,41,438,379476.27,513,438,1465.27,420.06,667.15,940.19,1192.23,1465.27,1738.3,1990.34,2347.39,792.08,116.42
2022Q2,可隆-华北,羽绒服,322,351,124,635,3893138.74,1417,797,3599.38,599.77,2459.82,2849.67,3209.53,3599.38,3989.23,4349.09,4858.89,2678.94,712.97
2022Q2,可隆-华北,鞋,188,328,82,526,1146798.01,848,598,2068.88,385.4,1336.61,1587.12,1818.36,2068.88,2319.39,2550.63,2878.23,1289.26,266.71
2022Q2,可隆-华北,马夹,166,297,31,382,997705.74,713,494,1830.08,422.8,1026.75,1301.57,1555.26,1830.08,2104.9,2358.58,2717.97,1323.69,332.41
2022Q2,可隆-华北,软壳夹克,314,425,180,799,2570328.62,1014,919,2683.62,407.76,1908.88,2173.92,2418.58,2683.62,2948.67,3193.32,3539.92,2349.69,372.68
2022Q2,可隆-华北,配件,177,300,71,564,253061.58,779,548,394.44,95.19,213.57,275.44,332.56,394.44,456.31,513.43,594.35,312.35,61.11
2022Q2,可隆-华北,抓绒夹克,146,239,71,347,580925.22,803,456,1584.45,245.92,1117.21,1277.05,1424.61,1584.45,1744.3,1891.85,2100.88,793.55,193.55
2022Q2,可隆-华北,防风夹克,303,189,101,514,1671290.98,884,593,2371.47,450.93,1514.7,1807.8,2078.36,2371.47,2664.57,2935.13,3318.42,1750.55,408.63
2022Q2,可隆-华北,其他,58,115,30,183,33705.31,212,203,242.54,40.12,166.3,192.38,216.46,242.54,268.62,292.69,326.8,154.87,25.2
2022Q2,可隆-华北,棉服,192,417,82,579,1785406.08,969,691,2907.39,776.56,1431.93,1936.7,2402.63,2907.39,3412.16,3878.09,4538.17,1721.19,376.67
2022Q2,可隆-华北,连衣裙,59,54,15,112,198707.15,183,128,1516.08,387.59,779.65,1031.59,1264.15,1516.08,1768.02,2000.57,2330.03,1130.15,301.73
2022Q2,可隆-华北,短裤,225,268,110,537,482566.91,966,603,722.48,129.18,477.04,561.01,638.52,722.48,806.45,883.96,993.77,494.35,80.67
2022Q2,可隆-华南,防水夹克,599,532,257,1216,5330906.92,2815,1388,3060.21,831.44,1480.48,2020.91,2519.77,3060.21,3600.64,4099.5,4806.22,2015.71,386.52
2022Q2,可隆-华南,卫衣,404,313,124,590,752080.5,1043,841,1171.34,292.35,615.88,805.9,981.31,1171.34,1361.37,1536.78,1785.28,800.02,130.22
2022Q2,可隆-华南,长袖T恤,505,288,94,813,893844.18,1396,887,979.97,233.65,536.03,687.9,828.09,979.97,1131.84,1272.03,1470.63,661.15,176.56
2022Q2,可隆-华南,三合一夹克,80,152,51,235,1224312.6,396,283,4135.59,724.45,2759.12,3230.02,3664.69,4135.59,4606.48,5041.15,5656.94,2982.0,815.58
2022Q2,可隆-华南,POLO,234,304,90,642,837322.97,1018,628,1076.28,200.12,696.06,826.13,946.2,1076.28,1206.35,1326.42,1496.52,816.84,190.96
2022Q2,可隆-华南,短袖T恤,377,317,90,765,622404.31,1138,784,773.74,154.61,479.97,580.47,673.24,773.74,874.24,967.01,1098.43,533.97,92.38
2022Q2,可隆-华南,长裤,442,440,79,939,1174976.43,1475,961,1295.18,391.4,551.52,805.93,1040.77,1295.18,1549.59,1784.44,2117.13,814.58,110.56
2022Q2,可隆-华南,衬衫,267,224,72,376,697164.7,892,563,1071.28,183.34,722.93,842.1,952.11,1071.28,1190.46,1300.46,1456.31,771.68,215.58
2022Q2,可隆-华南,针织夹克,127,119,36,303,505944.43,481,282,1615.42,400.2,855.05,1115.18,1355.3,1615.42,1875.55,2115.67,2455.84,1052.33,185.86
